Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Positive Regulation Of Multicellular Organismal Process (GO:0051240),0.2730377259357212,0.5813464415325152,9.550562e-01,1.000000e+00,1.000000e+00,2/12,9.00%,TERT;CLEC6A
prerank,Regulation Of Cytokine Production (GO:0001817),-0.30197142707716773,-0.57247010986845,9.597424e-01,9.989767e-01,1.000000e+00,1/9,11.80%,BTNL9
prerank,Metal Ion Transport (GO:0030001),-0.34463937105514963,-0.5721381198944234,9.547038e-01,9.893471e-01,1.000000e+00,1/5,17.80%,KCNIP2
prerank,Positive Regulation Of Endocytosis (GO:0045807),-0.3160635974157465,-0.56269879248634,9.569536e-01,9.846046e-01,1.000000e+00,2/7,27.00%,GPC3;PLA2G5
prerank,Inorganic Cation Import Across Plasma Membrane (GO:0098659),0.32727272727272716,0.5567790244974774,9.321149e-01,1.000000e+00,1.000000e+00,5/5,67.60%,KCNJ10;CACNA1E;SLC12A3;TRPV3;KCNJ12
prerank,Regulation Of Protein Phosphorylation (GO:0001932),0.2886775720899808,0.5556732860749903,9.505208e-01,9.860501e-01,1.000000e+00,3/7,22.40%,AURKB;BIRC5;MT3
prerank,Regulation Of T Cell Proliferation (GO:0042129),0.27032520325203235,0.5388292926657234,9.611399e-01,9.764493e-01,1.000000e+00,8/8,73.40%,IL12B;FOXP3;PLA2G2D;IL10;CCL19;SFTPD;CD209;PLA2G5
prerank,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.30486339321907047,0.5377736116662977,9.240196e-01,9.577497e-01,1.000000e+00,1/5,12.80%,DEPDC1B
prerank,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),-0.2862124749054158,-0.4956317084914257,9.789984e-01,1.000000e+00,1.000000e+00,1/6,27.00%,PLA2G5
prerank,Negative Regulation Of T Cell Activation (GO:0050868),-0.2892115461040641,-0.477062012311034,9.800664e-01,9.878987e-01,1.000000e+00,1/5,27.00%,PLA2G5
prerank,Negative Regulation Of T Cell Proliferation (GO:0042130),-0.2892115461040641,-0.477062012311034,9.800664e-01,9.878987e-01,1.000000e+00,1/5,27.00%,PLA2G5
